ImageNumber,ObjectNumber,AreaShape_Area,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Compactness,AreaShape_Eccentricity,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,AreaShape_Zernike_0_0,AreaShape_Zernike_1_1,AreaShape_Zernike_2_0,AreaShape_Zernike_2_2,AreaShape_Zernike_3_1,AreaShape_Zernike_3_3,AreaShape_Zernike_4_0,AreaShape_Zernike_4_2,AreaShape_Zernike_4_4,AreaShape_Zernike_5_1,AreaShape_Zernike_5_3,AreaShape_Zernike_5_5,AreaShape_Zernike_6_0,AreaShape_Zernike_6_2,AreaShape_Zernike_6_4,AreaShape_Zernike_6_6,AreaShape_Zernike_7_1,AreaShape_Zernike_7_3,AreaShape_Zernike_7_5,AreaShape_Zernike_7_7,AreaShape_Zernike_8_0,AreaShape_Zernike_8_2,AreaShape_Zernike_8_4,AreaShape_Zernike_8_6,AreaShape_Zernike_8_8,AreaShape_Zernike_9_1,AreaShape_Zernike_9_3,AreaShape_Zernike_9_5,AreaShape_Zernike_9_7,AreaShape_Zernike_9_9,Location_Center_X,Location_Center_Y,Number_Object_Number,Parent_FilteredBV,Parent_Islets
170,24,36,186,100,1.23883362570184,0.82406885377303,1,0.666666666666667,0.52040272227942,9.36180597990895,9.4339811320566,3,1.4367041486594,1,4.70678724331642,5.3033661985791,-67.2416126145255,29.484,0.888888888888889,0.515018242814223,0.0738554333987087,0.165243056683215,0.0959317642460072,0.0151571956506761,0.0214704529332878,0.0418074397335621,0.0177156048174455,0.0396595122027296,0.0211822594494442,0.0254044942323274,0.00425759150260254,0.0343078924006523,0.0215082208000966,0.0186112101716795,0.028828848977703,0.00882151540785988,0.0327678641227878,0.0078462217873217,0.000491573167951962,0.0183893498079717,0.0385595796728509,0.0342410893676398,0.0273899857226561,0.0283684895712981,0.0132907292598603,0.00234174401527659,0.0140597652896376,0.00472206383285538,0.00061921446387763,186.277777777778,99.6388888888889,24,26,0
170,90,69,132,343,1.15622743422439,0.666824817000873,1,0.522727272727273,0.60472802221095,11.5068745004231,11.4017542509914,3.60555127546399,1.69209242914203,1.4142135623731,7.69015354453093,8.57508982329592,-66.828597270231,37.866,0.802325581395349,0.675796373744048,0.126346583520733,0.100503050454243,0.061683780282914,0.0235210610490096,0.0239225148886907,0.0217464909770788,0.0158117766924168,0.0569395208295639,0.0169569417494834,0.0243165750468332,0.0314616300587959,0.0133526767759273,0.0271448694099912,0.027094820576605,0.0328446012087113,0.0143361899883738,0.00247993746407968,0.0174640571743355,0.0119261252416421,0.0228716650252526,0.0211782070610056,0.0243643908110626,0.00957499874292407,0.0280773984312906,0.0045613610144703,0.00519130761884186,0.0106120822249453,0.00463065018349975,0.0160542859865245,131.753623188406,343.739130434783,90,93,0
187,49,44,309,172,1.0889212139591,0.653524109383639,1,0.6875,0.689797222374567,8.89139107906827,8.60232526704263,3,1.54888415081764,1.4142135623731,5.82435206036491,6.72994458727704,29.8778822305281,28.312,0.888888888888889,0.754450794541107,0.101432602962183,0.107366855849426,0.0717424766889374,0.0080495811332176,0.0369384677124063,0.00207099250139324,0.00962296607917216,0.0397051467767634,0.0194291991674983,0.0142499667068806,0.043603704429206,0.0309572600461048,0.0280236042632807,0.0310243751098618,0.0604946598352625,0.0174898910416522,0.0168082731071687,0.0157257845261065,0.0128761714069758,0.048436588566991,0.0389786121549453,0.00680273249547779,0.0471816782555839,0.0175948822132428,0.0216760107778974,0.0243283145209903,0.0179765427174521,0.0125106764064276,0.0263130198792544,310.022727272727,172.181818181818,49,52,0
187,93,57,319,330,1.59263732802873,0.925003983272818,1,0.678571428571429,0.524122505778459,14.2918464620578,13.0384048104053,2.82842712474619,1.47633162519256,1.4142135623731,4.83735464897913,5.43029291911495,85.3240375876339,36.968,0.857142857142857,0.426909729705319,0.00848134995611271,0.13631152773047,0.109324096476606,0.0148020652801276,0.0214353453934347,0.0499665534669486,0.046121906097754,0.0469651294208892,0.0176783800937249,0.00887102688423904,0.0204409255507354,0.0044148808696432,0.0280471912040213,0.00399279351360745,0.0243427643801514,0.00771120804914093,0.00750835728636419,0.00521040537451924,0.0152639667495717,0.0176635989728536,0.0205670709952733,0.0144760523521929,0.0134645952237297,0.0159965641347294,0.00883866203489011,0.010898387854593,0.0100045449988401,0.00167254233887746,0.00970902484726489,318.561403508772,326.614035087719,93,98,4
236,51,7,837,102,0.952552874557838,0.372367904134325,1,0.777777777777778,0.774674892203879,3.11115649461363,2.23606797749979,1.4142135623731,1.0591733660533,1,2,2.88741830677282,90,10.656,0.933333333333333,1.42602829010338,0.0407436654315251,0.513370184437218,0.0733385977767455,0.00162974661726091,0.389509441525381,0.56552207618957,0.0205348073774885,0.00814873308630498,0.0218386046712975,0.767610656729935,0.364998052401775,0.397592984746996,0.349091725417308,0.312924388487051,0.506799046076421,0.26656135671921,0.620563182745003,0.10813955514309,0.305195478129353,0.686138971434411,0.1058719908897,0.107153884388971,0.491078379826592,0.346025194182269,0.135254366702973,0.541486729533881,0.0852569739026926,0.0287309986852885,0.451893951654679,836.714285714286,102,51,60,0
236,206,149,798,437,3.11269012539885,0.979815687723967,1,0.436950146627566,0.30770894064654,33.7247132110082,30.8058436014987,3.16227766016838,1.65684295822319,1.4142135623731,7.26367507600361,6.74167207728662,-12.3565476579991,78.006,0.752525252525253,0.199908000174435,0.0222234821914358,0.0705738110813052,0.0580821965180625,0.0184274826786521,0.0135056207655888,0.0306429096971777,0.0350142012180582,0.0310036121715355,0.0217753332205428,0.0115294462288822,0.00813536055554097,0.0129294477003852,0.0195801117517059,0.0202221394759178,0.0196571873194699,0.018864740750587,0.00955886792619965,0.00722920282605019,0.005584561214401,0.00548932755509643,0.0083700969883155,0.0136558727419336,0.0115941957386262,0.0135650956019227,0.0117525241395073,0.00801978453681039,0.00592449330512335,0.00488428789590028,0.0041980162534957,804.469798657718,435.731543624161,206,232,0
237,307,65,345,840,1.20527337999898,0.793494030199314,1,0.677083333333333,0.628929344962619,12.1469778088429,11.1803398874989,3.60555127546399,1.66675368678093,1.4142135623731,7,7.39238387964313,-17.8885988337272,36.038,0.896551724137931,0.621502621125361,0.101346927603718,0.125469507679879,0.100118620062067,0.0322512958176043,0.0451973409448388,0.00829460534966438,0.0293267057000925,0.0252099447942929,0.0156278329789132,0.0109032760933464,0.0216235830584267,0.00999081593534529,0.0117808189345244,0.0209487034784113,0.0171496085410935,0.017490962276893,0.0132546438326335,0.0173153806986463,0.0216677221087935,0.00836299040928665,0.0100662855995977,0.0175128369817262,0.00926445713732175,0.00576701362408492,0.0140669607726591,0.00184595911410978,0.0124813088763355,0.00949990456102373,0.0173547060015154,343.6,841.046153846154,307,346,0
237,318,58,192,874,1.81254400044386,0.947281032275804,1,0.591836734693878,0.533317637458783,15.6561431205464,14.3178210632764,2.82842712474619,1.42242450165695,1,4.77247007201044,5.01628899118766,17.9512996939643,36.968,0.852941176470588,0.360233627290924,0.0209660079563615,0.122582443735835,0.0950305647229319,0.0279275852105352,0.0100518745801156,0.0479283861671797,0.0461100318345077,0.0471595226236463,0.0206587188534577,0.0108417428134187,0.00605332775321061,0.0035143662727019,0.0269996213320559,0.0148647393403748,0.0299809761192862,0.00903425680982068,0.00783236167258575,0.00499345033779097,0.00407149922712233,0.0142280383457388,0.00926296200611796,0.01122649702617,0.00449591356944316,0.0213627415930631,0.00153094831758582,0.00536692993474987,0.00109933063904821,0.00330082937147485,0.00297706230859845,193.672413793103,874.620689655172,318,357,0
249,24,173,419,108,2.74587535750118,0.967037697303198,1,0.278582930756844,0.266919802428174,33.7324029428681,32.8024389337135,4.24264068711929,1.73188523237772,1.4142135623731,9.30857048832325,8.58939139092116,-45.0539161421965,90.248,0.774049217002237,0.204712305984371,0.0261339571719731,0.0829679352594972,0.0489938787435784,0.0364878120417543,0.0114619379096811,0.0225246195774231,0.039793776337103,0.0222605683375674,0.0216947165982702,0.0187256330213497,0.00711128233614487,0.00331934891951522,0.0221072936436519,0.0161307619918734,0.0141340950354254,0.0134135635458182,0.0185018619802051,0.00875027491312301,0.0052726641743144,0.00951640034402122,0.00593393011136759,0.00994465363978802,0.00869770711271507,0.0103311001333925,0.00685497313352438,0.0147931705287744,0.00828418202766671,0.00507342736688659,0.00398337297295673,415.017341040462,110.560693641618,24,26,0
249,73,31,400,328,1.06044965675872,0.542974795026923,1,0.738095238095238,0.616369316782477,7.09163461900082,6.70820393249937,2.82842712474619,1.41036610812059,1,5,5.9551930330741,-37.5091837138045,25.14,0.873239436619718,0.877120575262001,0.0750967217887551,0.0484145407133865,0.0651275459134506,0.0399853961884951,0.0539185709791551,0.0427976156436081,0.0593283621609316,0.0882592711582239,0.0253531878661027,0.0205395047611272,0.0309203082319374,0.0975447813872947,0.0901636788517597,0.0600923519562176,0.0395101676528894,0.0313433641442353,0.0271208774673424,0.0154788126212178,0.0107901504297146,0.107357098570796,0.07047566785296,0.0337275333829663,0.064105550128668,0.0460433840744738,0.0311048280361242,0.035457170890467,0.0341596677244177,0.0231148351817807,0.0180746469070662,400.322580645161,327.774193548387,73,80,0
256,37,9,288,242,1.99958709364289,0.908910888571809,1,0.36,0.324949076691997,6.34699659395079,5,1.4142135623731,1.04602372915257,1,2.12132034355964,2.64663667091121,40.8371748347866,18.656,0.72,0.449198911382562,0.140561258345159,0.0422446620660205,0.187017272659015,0.0101682403312128,0.0310956934482198,0.162953553247907,0.0681290506211229,0.0732753288585152,0.0449702324065001,0.0128232016951318,0.0569582933290254,0.153140170828198,0.177570788319719,0.0862237579033717,0.0342510783066605,0.0399596910609218,0.0193326066273839,0.025148666762523,0.0874713643215817,0.132718282798819,0.118619603867447,0.115781779736047,0.037884886940383,0.0126630674223016,0.0537419571194117,0.0701405728395049,0.031625992741585,0.104839948006136,0.115485906386037,288.555555555556,242.777777777778,37,39,0
265,50,139,348,302,2.43872709913025,0.967539699762812,1,0.695,0.397612166421291,28.5255194736297,24.738633753706,3.60555127546399,1.73635936808651,1.4142135623731,7,7.20894281140634,89.0059751305712,66.28,0.798850574712644,0.289183491369588,0.00813618677601385,0.0847820129162261,0.0900782732028194,0.00557830609133733,0.00369538896046283,0.0309690241560401,0.0546992204160351,0.0429424253096582,0.0051970601537628,0.00377102204601112,0.00156060559314805,0.0174873778748656,0.0272985631868895,0.0282023850125847,0.0241566055783224,0.0043023451775825,0.00407977212382944,0.00303093964049439,0.00111675260732062,0.0192358775577104,0.0102535465283878,0.015075219117014,0.0127977934350037,0.0157267852385881,0.00298272436598183,0.0022041218793565,0.0021767435948876,0.00312740219866884,0.00124330905329019,348.172661870504,294.302158273381,50,53,0
326,57,18,365,148,1.47598831804459,0.910495302757863,1,0.5,0.526564263641251,7.69650417708398,6.40312423743285,2,1.14760301386069,1,2.77350098112615,3.18265387762248,-47.5708011386924,20.726,0.857142857142857,0.490814530034735,0.0745494520955704,0.162193617747944,0.106264694790152,0.0214805202496851,0.0325236646999259,0.0444176953041661,0.0318813785116761,0.049557269653413,0.0222794177515756,0.0511212077269811,0.0253955747910506,0.0234649404532305,0.0135039320361926,0.00846138603394354,0.0317495728283847,0.0171328467563733,0.00186427300536041,0.0402478348801001,0.0229622825659186,0.0256042157606153,0.0526625261686902,0.0370033781571869,0.031808359667676,0.0279221261905666,0.028782902332061,0.0419090484468713,0.0368898771758152,0.0478333938897094,0.0229626545828083,365.277777777778,147.833333333333,57,64,1
326,91,46,452,238,1.10699376215195,0.658816583291888,1,0.575,0.717598800799007,9.18332766295107,9.48683298050514,3.16227766016838,1.56422101349852,1.4142135623731,6.36396103067893,6.90865047916863,-25.8403954464806,28.382,0.85981308411215,0.650766878420194,0.103530872399379,0.149016183754189,0.0802451829278334,0.0076207197171044,0.0200158095563283,0.0206652541746315,0.0177685625416133,0.0412557249271312,0.0229788890330278,0.0250822987872542,0.0088636603359493,0.0446978689010457,0.0108893517436179,0.0140927824437885,0.0381026641417531,0.00331835071599737,0.00591004067972668,0.0225869794878034,0.00685473973742222,0.0191679594873981,0.0292031768451755,0.0438400945342819,0.0265675737098005,0.021470602492157,0.00248029083199007,0.0178065909458085,0.00315786620169514,0.00934802249299659,0.0177752232568508,452.934782608696,238,91,107,0
354,31,51,164,118,3.83392198425741,0.988348364897023,1,0.425,0.28462365847848,22.1115842623104,19.2353840616713,2,1.1285558663942,1,3.12358075880179,3.36557703899345,8.86771356230951,47.452,0.739130434782609,0.175500585895928,0.00161999792669787,0.0573841343390501,0.0564787895983896,0.00375690868956525,0.00122715888823059,0.0299589974507274,0.0335601926665566,0.0318067125596293,0.00475018180778679,0.00252082806782936,0.00170509450749861,0.0193475376742234,0.0215853024730941,0.0213675327416111,0.0210825442322197,0.00550689948517882,0.00102420781402194,0.0012523073500632,0.00176202220501578,0.0185344497752243,0.0100475192542391,0.0180127712908161,0.0130092324323725,0.0152948977730976,0.00691641598449892,0.00386135234788997,0.00246598016542018,0.000331782154461901,0.00159005433115272,164.490196078431,117.588235294118,31,34,1
354,65,28,304,205,1.01752568180683,0.578028718465658,1,0.777777777777778,0.943438054283961,6.68638032632053,5.8309518948453,2.82842712474619,1.4061296747004,1,4.91934955049954,5.45619614860291,-41.9478679293557,19.312,0.903225806451613,1.04855021331131,0.0691704717596206,0.0793021169731241,0.110493720853766,0.0466313838241261,0.0547407954242744,0.118694018214676,0.101061025189893,0.0352339500584515,0.0275495459137399,0.0353728558901324,0.0395323869546978,0.136926492628335,0.0985220665013701,0.100523317260258,0.0437701330597591,0.0228701873714818,0.0322047670239106,0.0411021240398583,0.0284110647673762,0.129967806741555,0.0986220608026437,0.185070125688909,0.0403666278574588,0.077990477564191,0.0312662832085351,0.0335119379178868,0.042188716887954,0.0507456858707323,0.0262734203959559,304.571428571429,204.678571428571,65,78,0
354,87,117,19,304,1.65584284145107,0.88330344085531,2,0.458823529411765,0.412604882919446,20.1750291007614,20.6155281280883,5,1.92076098278315,1.4142135623731,9.29981109950554,9.45808788512242,-34.1547049188153,59.694,0.75974025974026,0.350515357021209,0.0653956541113743,0.122675088149625,0.0706690619871362,0.0596961597973566,0.00823276707636151,0.0392364732388005,0.0302064670199552,0.0319919427147563,0.0157189333863635,0.0147874249551084,0.00577043769104048,0.0205113220967074,0.00411515090282816,0.00427737404696557,0.0235222129560647,0.0183353088214515,0.00976245287595333,0.00918282977658026,0.00492035289884538,0.0198683029216968,0.0155868504372418,0.00934848862021676,0.0062871341234146,0.0168934258545792,0.00496191876066427,0.0076223645980894,0.00807484317977757,0.00473653705916847,0.00431772028621332,21.0769230769231,303.48717948718,87,110,0
370,86,31,265,462,1.06846419274854,0.63128228336207,1,0.738095238095238,0.716823919922027,7.34438187971615,7.21110255092798,2.82842712474619,1.38572313965284,1,4.91934955049954,5.69595845539556,50.6373908467264,23.312,0.885714285714286,0.759046651669039,0.153963104057721,0.0809900893840414,0.0465949804407374,0.0185281503871708,0.0183505601828719,0.0323091054251185,0.00556625693374037,0.0695442627984613,0.0214009801270773,0.029552432567692,0.0187667973952287,0.0460619291900708,0.0234193122785194,0.056866588768214,0.0252105047449994,0.00753255270469339,0.0450468696557681,0.0372201890596515,0.023118280862846,0.052424817731617,0.0319294925384839,0.0977674105187909,0.0310404680834663,0.0744425515749552,0.0149696391075645,0.042301011355349,0.0142175661410983,0.0287802727243827,0.0290995584779018,264.548387096774,461.516129032258,86,96,0
382,66,46,179,310,1.54646040934599,0.914186751411635,1,0.522727272727273,0.513427463171561,12.5570199848838,12.2065556157337,2.82842712474619,1.36631172948327,1,4.91934955049954,5.08927489853549,-55.8439039730212,33.554,0.884615384615385,0.393080664817567,0.0364027388125753,0.147390911669266,0.0852192111456136,0.0384718813043347,0.00518863541318002,0.0581411400811878,0.0265993000014634,0.0480153030509796,0.0194953006414422,0.0090559910033277,0.00218925922036498,0.00615098267710116,0.0154794200446003,0.00849262712162753,0.0331847405569752,0.00839069634658847,0.00860880011865574,0.00551050006909996,0.00138901571122629,0.0096383037890839,0.0200650017663424,0.0166112992916691,0.00283009043492187,0.0255328875729955,0.0156176979817598,0.00590218626077766,0.00650080923627288,0.00411497363281139,0.000864161142072443,178.934782608696,310,66,70,1
382,70,177,55,323,4.68616189136806,0.973701832954083,2,0.210714285714286,0.194368847551402,44.8090332791008,37.0135110466435,3.16227766016838,1.54586679131598,1.4142135623731,12.628576161833,10.2086681484396,-41.1307907594009,106.974,0.534743202416918,0.164498831692061,0.0203144310031587,0.032674546279351,0.0565142696230529,0.0229527317723649,0.00590255440514081,0.00188775448624666,0.0251118305154334,0.0335439872559043,0.0181897602496113,0.00988980664312027,0.003923803856398,0.0149468127315956,0.0145655320132827,0.0167797253135472,0.0227885297335883,0.00958834452734842,0.0142973333692657,0.00494042114713538,0.00263638377547382,0.0110185291240072,0.00673169972303687,0.0108701623634848,0.0120888238705571,0.0162227618433036,0.00238510020016986,0.0145226764786051,0.00522138753405464,0.00336526267623477,0.00192019516881447,45.728813559322,333.005649717514,70,74,0
392,25,127,19,141,5.28754492368094,0.965044189567925,1,0.206168831168831,0.19851656002589,40.0133458236692,33.0151480384384,2.82842712474619,1.3669305043234,1,10.2619536301667,10.486986668592,-57.8191808343501,89.662,0.472118959107807,0.148349928606758,0.0306194893816114,0.0193434675384814,0.0480306998140982,0.0329410802139558,0.0124671617386743,0.00895057327589086,0.00804322253725135,0.0288219714160847,0.0203453545799721,0.0189370767240604,0.0051840565219336,0.0115392766091033,0.01409344474065,0.00975285741403725,0.0192044085510486,0.00573674628496329,0.0126535157356472,0.0104990632402143,0.0024469594017703,0.0101928161043334,0.0153810555180257,0.0101628936909464,0.00725141174423529,0.0135784484380761,0.00339131339216088,0.00387355823442149,0.00884537878256976,0.0058004983506931,0.00135158863581014,24.0944881889764,129.393700787402,25,26,0
403,106,56,565,316,1.21695212872635,0.807986691673885,1,0.583333333333333,0.497127696350291,11.4335462466952,11.4017542509914,3.16227766016838,1.56771230287078,1.4142135623731,6.27571632442189,6.73665385175668,87.9282357674489,37.624,0.823529411764706,0.548472419270532,0.0100176197890708,0.182020517164506,0.0894481493405753,0.0144555928365612,0.0149863359341364,0.0224952508732089,0.0418622779601806,0.0374666154333164,0.00868952092785494,0.0144058123580895,0.0104370575832106,0.0342471613744136,0.00622360114325899,0.0151541574754652,0.0280954539654062,0.00453391888739759,0.00304099675018648,0.0103469392838458,0.00673079410472939,0.0153020641878449,0.0338402848548016,0.0182149297863102,0.016326120839955,0.0248135872871881,0.00425507665454388,0.00589627129445533,0.00506946421208308,0.00359148953810924,0.00622621145407699,565.589285714286,317.553571428571,106,125,0
406,279,33,74,900,1.22492128619807,0.731513878938849,1,0.6875,0.565909901082641,8.47069159108519,8.06225774829855,2.23606797749979,1.29978552203007,1,5,5.7755424276077,-17.8202436313367,27.07,0.825,0.646413922711698,0.0923578910015952,0.108187691493473,0.0821692434301036,0.028361043201778,0.0504973136159109,0.0307524730094795,0.0063660503980796,0.0895347314830082,0.00689933167632912,0.00876503407424688,0.0229673224153021,0.0340420949584697,0.0311907777635513,0.0182983791233935,0.039310427790839,0.0190531108967156,0.017405836532201,0.0118156813614662,0.00625512723294972,0.0372229919282387,0.0331930445990275,0.0379755250258371,0.0371602441731654,0.0340723531825793,0.00661702344455045,0.00371466502294451,0.00825573689501458,0.0221624232307787,0.0137614676776806,73.7575757575758,899.515151515152,279,312,0
417,127,37,199,394,1.1409539110307,0.778416263637802,1,0.660714285714286,0.735666603901666,8.87031822366948,8.48528137423857,2.82842712474619,1.46022932813794,1,4.91934955049954,5.56832854436508,-35.733263985174,25.14,0.891566265060241,0.654303654933348,0.0689948462295665,0.151295439729333,0.100689103400241,0.0334606298513446,0.0132619011472074,0.00916942058965662,0.0180691569021665,0.0369922792143202,0.029554334069537,0.0168429038934222,0.0141540092104325,0.0490733805631615,0.0231463402381642,0.0336111261838404,0.0279693538366958,0.0226891358519013,0.0145660236890242,0.0193344471018665,0.0165108913307074,0.0511723477248889,0.036619091459668,0.0192605714649631,0.0223285218684243,0.0335194447205438,0.0144498330916075,0.00912923654008272,0.00621478763979989,0.00806605912342372,0.019160577916645,199.810810810811,393.594594594595,127,144,0
419,58,13,326,288,1.71021611911397,0.93904332814954,1,0.619047619047619,0.441217567237522,7.21170022383372,6.08276253029822,1.4142135623731,1.03186258172101,1,2,2.47937401901352,86.6310557026246,19.242,0.838709677419355,0.447354434636679,0.0735446160208307,0.0809144195704596,0.14434975673129,0.0166660356471321,0.0399254877941316,0.139080299311386,0.039915263159604,0.0949333766310732,0.0253128805813081,0.0325303932594473,0.0374775338794146,0.0977042482503781,0.122567107881495,0.0656481384386919,0.0671257223374717,0.0564318505221483,0.0317817332713772,0.0270593022283569,0.0370870733665649,0.1255704085334,0.105340650613938,0.0937549777530846,0.051658908166227,0.0416498405326129,0.0346327010923948,0.0451972064569033,0.0394496134462365,0.0234901049527018,0.03535510735647,326.307692307692,287.461538461539,58,62,0
444,89,20,36,376,1.09170344712245,0.778454662977125,1,0.833333333333333,0.862527235581471,6.41054207939308,5.3851648071345,2,1.26213203435596,1,3,4.02390261312436,78.8048593574172,17.07,0.909090909090909,0.878096237748388,0.115299684686284,0.00605583612240265,0.1709634506545,0.0329492296257017,0.0561200938006594,0.115060886325651,0.113181681548351,0.0506043241512467,0.0434524848781308,0.0802397038851485,0.0225886276032468,0.151424706085619,0.115191735095328,0.0474476569408077,0.0261514351816188,0.0488075123338619,0.0485830727212783,0.0292962070351118,0.0701642990153348,0.117323910247073,0.102759848272642,0.056657955027642,0.0665937306065221,0.0800952287973039,0.0609152016751436,0.0118785855437289,0.0634574688483661,0.0355216510911824,0.0316616725622999,36.35,377.45,89,95,0
458,24,69,192,135,1.25174453550337,0.720405432391281,1,0.479166666666667,0.448523841032395,12.2644715198909,12.5299640861417,3.16227766016838,1.63373034577562,1.4142135623731,8.59785304149105,8.50606321915717,-12.0913981500163,43.968,0.715025906735751,0.54888974085339,0.0521801987284919,0.161843192439323,0.0650029755914419,0.0244596333489256,0.046175807872543,0.029102385609517,0.0378460847919488,0.0341391727094927,0.00368530205673661,0.0220109385607144,0.0297745252281401,0.0316604345479846,0.00793833248611922,0.00621697162527091,0.0275492296752382,0.00621516257824678,0.0056655106280141,0.00965259868916824,0.0061934149523133,0.0205418632292789,0.0161541574205307,0.0195135276074255,0.015583382353883,0.00264447841434964,0.0107379928720134,0.0246033036166437,0.020745208115175,0.00942079811865082,0.0279624804111382,191.202898550725,135.333333333333,24,24,3
462,75,14,266,289,1.93258323588177,0.76079865323161,2,0.466666666666667,0.295161711012445,7.05548322684707,6.40312423743285,1,1,1,3.53553390593274,4.57892386741576,-32.4518747686539,24.414,0.8,0.434764722592495,0.150581926996555,0.0348417721938236,0.0881356754873163,0.00751494931167383,0.0340290811364167,0.047256231851432,0.0214407079963643,0.0969843627182507,0.053031084343096,0.0246614139994731,0.0329576452089967,0.0686895585425295,0.0559196133046978,0.0599008095836154,0.061717880501959,0.0341480100347299,0.040489418908646,0.0315404950882578,0.0314944550773236,0.0944018840688996,0.0226965289401079,0.105407108564298,0.069222397149975,0.0569510532494884,0.0215205377277788,0.0514898872127299,0.0302670543448699,0.0316047956010937,0.0193111871068373,267.571428571429,289.285714285714,75,87,0
462,89,18,223,356,3.67704243028188,0.985748903616692,2,0.5,0.264525913953144,12.8782224147536,11.0453610171873,1.4142135623731,1.02301186457628,1,1.97278784766429,2.16641785189838,3.72600171021597,29.242,0.75,0.187855014796991,0.0403978700951312,0.0407190287082732,0.0692855034403955,0.0179017299148012,0.0204741735181836,0.0581419937403569,0.00489002870885619,0.0477128539018477,0.0255210200682601,0.0031322204942683,0.0156208479631159,0.000413904160162808,0.037198865257432,0.00310992530129139,0.0366305019704635,0.00945844401152306,0.0169677164839598,0.0013450346873114,0.0134631804744407,0.0483311682314298,0.0248780389523,0.0391235724914089,0.0089789766351001,0.0292144690631851,0.0176337617157606,0.00663745723182243,0.0161803769422045,0.00373634970367712,0.0123267392757123,222.333333333333,355.722222222222,89,107,0
462,98,11,97,377,1.09519082739719,0.284188559311522,1,0.6875,0.840010368394512,4.085,3.60555127546399,2,1.09090909090909,1,2.84604989415154,3.91656895217113,18.4349488229221,12.828,0.88,0.793326177873451,0.135237867152456,0.0854351268479074,0.0489892933471535,0.108116129896413,0.108247941568254,0.0497589200322995,0.0262806517720533,0.121563723269946,0.151920855075231,0.0742683508365638,0.113054347028754,0.0923970425099019,0.130060745396742,0.0954712020113594,0.0978674202235898,0.095822055588202,0.0985922332878975,0.114626317166857,0.0587206853604392,0.0653262345428815,0.204877213248095,0.0499667060118769,0.0909489880003381,0.076458002934702,0.0398284567610574,0.095601990850016,0.0584772629680943,0.127317520014768,0.120179701848989,96.9090909090909,377.272727272727,98,119,0
468,25,161,248,90,5.99451398721045,0.980935268076905,4,0.1796875,0.137926286866998,48.651891868192,39.8246155034798,3,1.40000843617964,1,12.0208152801713,9.45475384223773,48.2866369721533,121.114,0.452247191011236,0.129250672573998,0.0112590208533949,0.0271463565912273,0.0457923508423668,0.0144129227850018,0.00455662920151199,0.0116605682152342,0.0168325720997489,0.0279238550466889,0.0158151036478289,0.0076431768250608,0.00374439084201904,0.0132477841035559,0.00352328501596573,0.0180201244188611,0.0183666381721824,0.0148117002528613,0.00304940653825901,0.00510565349348009,0.00309885837654583,0.00850227277966612,0.0061448377315239,0.00752482512851905,0.0129873608385872,0.0129108631671711,0.0119266224978658,0.00161639696927967,0.00132061523910684,0.00457750459546819,0.00233604252412718,240.136645962733,79.9254658385093,25,29,0
468,48,150,214,177,3.65891196724998,0.97276878757345,3,0.324675324675325,0.218389773067594,36.4390111007319,33.2415402771893,3.16227766016838,1.55941884094918,1.4142135623731,9.28609018498115,8.44574890233645,-77.9390595474729,92.904,0.680272108843537,0.172837947249117,0.0159973610774134,0.0605740956603392,0.048102479826184,0.0276914989575797,0.00305030738620023,0.0265818414283377,0.0240925925192224,0.027832898750058,0.0246021280780396,0.00989590680948891,0.0020788250037797,0.0129071311073233,0.00861441161611131,0.0179886668957043,0.0187947949693439,0.018846606239694,0.00927393968102765,0.00480897104069525,0.00184839356336361,0.0129669696713489,0.007650958803073,0.0125832215285206,0.0125485302227336,0.0136103810137793,0.0114531476985839,0.00712596155298962,0.00511561150386079,0.00322164419090886,0.00180562701907602,212.78,176.853333333333,48,64,0
468,95,6,380,309,0.959931088596881,0.781938478726862,1,1,0.75398223686155,3.35282135790163,2.23606797749979,1,1,1,1,2.09,90,10,1,1.5278874536822,0,0.713014145051691,0.509295817894065,0,7.35061526382679e-16,1.03896346850389,0.835245141346266,0.264833825304914,0,7.63333123551244e-16,5.65431943371292e-17,1.20193813022999,0.346321156167961,0.362618622340574,0.957476137640842,0,7.06789929214115e-16,5.65431943371292e-17,1.13086388674258e-16,0.810798942087341,0.789612236062955,0.127935109454988,0.931400191764664,0.85806159398792,0,7.63333123551244e-16,5.65431943371292e-17,1.13086388674258e-16,5.08888749034163e-16,380.5,308,95,112,0
